sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
10006;BME280;5042;42.626;23.382;2020-06-10T13:32:56;93923.00;;;17.76;88.84
10006;BME280;5042;42.626;23.382;2020-06-10T13:35:39;93927.47;;;17.92;92.08
10006;BME280;5042;42.626;23.382;2020-06-10T13:38:20;93922.12;;;18.09;87.93
10006;BME280;5042;42.626;23.382;2020-06-10T13:40:57;93922.22;;;18.19;86.28
10006;BME280;5042;42.626;23.382;2020-06-10T13:43:47;93917.84;;;18.30;88.47
10006;BME280;5042;42.626;23.382;2020-06-10T13:46:31;93918.16;;;18.34;87.67
10006;BME280;5042;42.626;23.382;2020-06-10T13:49:15;93912.47;;;18.47;91.21
10006;BME280;5042;42.626;23.382;2020-06-10T13:52:03;93913.44;;;18.63;87.44
10006;BME280;5042;42.626;23.382;2020-06-10T13:54:45;93911.06;;;18.67;88.86
10006;BME280;5042;42.626;23.382;2020-06-10T13:57:41;93912.78;;;18.29;91.37
10006;BME280;5042;42.626;23.382;2020-06-10T14:00:25;93905.34;;;18.53;92.04
10006;BME280;5042;42.626;23.382;2020-06-10T14:03:09;93898.75;;;18.55;93.71
10006;BME280;5042;42.626;23.382;2020-06-10T14:05:48;93884.72;;;18.60;97.18
10006;BME280;5042;42.626;23.382;2020-06-10T14:08:30;93885.50;;;18.82;98.73
10006;BME280;5042;42.626;23.382;2020-06-10T14:10:56;93885.19;;;19.11;97.82
10006;BME280;5042;42.626;23.382;2020-06-10T14:13:21;93883.41;;;19.22;97.74
10006;BME280;5042;42.626;23.382;2020-06-10T14:16:06;93885.66;;;19.40;95.79
10006;BME280;5042;42.626;23.382;2020-06-10T14:18:50;93890.56;;;19.59;96.05
10006;BME280;5042;42.626;23.382;2020-06-10T14:21:43;93897.38;;;19.39;94.16
10006;BME280;5042;42.626;23.382;2020-06-10T14:24:34;93902.19;;;19.47;92.17
10006;BME280;5042;42.626;23.382;2020-06-10T14:27:17;93911.84;;;19.59;93.57
10006;BME280;5042;42.626;23.382;2020-06-10T14:29:50;93910.00;;;19.64;93.40
10006;BME280;5042;42.626;23.382;2020-06-10T14:32:20;93910.91;;;19.75;92.60
10006;BME280;5042;42.626;23.382;2020-06-10T14:35:05;93914.16;;;19.87;89.04
10006;BME280;5042;42.626;23.382;2020-06-10T14:37:55;93912.41;;;20.08;89.37
10006;BME280;5042;42.626;23.382;2020-06-10T14:40:39;93905.03;;;20.31;86.38
10006;BME280;5042;42.626;23.382;2020-06-10T14:43:24;93912.50;;;20.34;84.10
10006;BME280;5042;42.626;23.382;2020-06-10T14:46:10;93901.59;;;20.36;85.09
10006;BME280;5042;42.626;23.382;2020-06-10T14:48:46;93902.13;;;20.38;85.45
10006;BME280;5042;42.626;23.382;2020-06-10T14:51:34;93899.56;;;20.58;86.03
10006;BME280;5042;42.626;23.382;2020-06-10T14:54:19;93899.03;;;20.71;81.07
10006;BME280;5042;42.626;23.382;2020-06-10T14:56:58;93884.44;;;20.89;82.19
10006;BME280;5042;42.626;23.382;2020-06-10T14:59:33;93888.41;;;20.97;79.25
10006;BME280;5042;42.626;23.382;2020-06-10T15:02:11;93884.97;;;21.02;77.99
10006;BME280;5042;42.626;23.382;2020-06-10T15:04:44;93880.44;;;21.12;76.91
10006;BME280;5042;42.626;23.382;2020-06-10T15:07:11;93880.69;;;21.21;77.13
10006;BME280;5042;42.626;23.382;2020-06-10T15:09:50;93874.56;;;21.26;79.43
10006;BME280;5042;42.626;23.382;2020-06-10T15:12:26;93869.50;;;21.39;79.19
10006;BME280;5042;42.626;23.382;2020-06-10T15:15:10;93862.84;;;21.22;76.84
10006;BME280;5042;42.626;23.382;2020-06-10T15:17:51;93860.94;;;21.37;76.85
10006;BME280;5042;42.626;23.382;2020-06-10T15:20:38;93860.69;;;21.39;76.32
10006;BME280;5042;42.626;23.382;2020-06-10T15:23:24;93859.13;;;21.43;73.53
10006;BME280;5042;42.626;23.382;2020-06-10T15:26:01;93854.56;;;21.64;75.96
10006;BME280;5042;42.626;23.382;2020-06-10T15:28:45;93842.47;;;21.87;73.63
10006;BME280;5042;42.626;23.382;2020-06-10T15:31:22;93843.00;;;21.84;72.34
10006;BME280;5042;42.626;23.382;2020-06-10T15:34:04;93832.59;;;21.83;71.02
10006;BME280;5042;42.626;23.382;2020-06-10T15:36:42;93817.13;;;21.85;71.47
10006;BME280;5042;42.626;23.382;2020-06-10T15:39:29;93817.44;;;21.68;74.03
10006;BME280;5042;42.626;23.382;2020-06-10T15:42:07;93788.47;;;21.25;74.98
10006;BME280;5042;42.626;23.382;2020-06-10T15:44:51;93812.19;;;21.27;76.02
10006;BME280;5042;42.626;23.382;2020-06-10T15:47:36;93820.19;;;21.32;75.69
10006;BME280;5042;42.626;23.382;2020-06-10T15:50:19;93821.25;;;21.21;77.64
10006;BME280;5042;42.626;23.382;2020-06-10T15:53:12;93822.34;;;21.20;76.79
10006;BME280;5042;42.626;23.382;2020-06-10T15:55:57;93815.44;;;20.98;77.90
10006;BME280;5042;42.626;23.382;2020-06-10T15:58:41;93811.69;;;20.99;80.49
10006;BME280;5042;42.626;23.382;2020-06-10T16:01:38;93813.81;;;20.87;83.56
10006;BME280;5042;42.626;23.382;2020-06-10T16:04:24;93814.38;;;20.84;84.19
10006;BME280;5042;42.626;23.382;2020-06-10T16:07:36;93819.41;;;20.75;84.48
10006;BME280;5042;42.626;23.382;2020-06-10T16:10:26;93821.81;;;20.61;86.66
10006;BME280;5042;42.626;23.382;2020-06-10T16:13:10;93816.44;;;20.51;88.90
10006;BME280;5042;42.626;23.382;2020-06-10T16:15:51;93814.03;;;20.49;88.97
10006;BME280;5042;42.626;23.382;2020-06-10T16:18:34;93803.13;;;20.46;89.67
10006;BME280;5042;42.626;23.382;2020-06-10T16:21:17;93788.75;;;20.37;90.75
10006;BME280;5042;42.626;23.382;2020-06-10T16:23:59;93792.47;;;20.46;92.06
10006;BME280;5042;42.626;23.382;2020-06-10T16:26:53;93795.16;;;20.41;92.65
10006;BME280;5042;42.626;23.382;2020-06-10T16:29:40;93796.97;;;20.30;93.01
10006;BME280;5042;42.626;23.382;2020-06-10T16:32:33;93795.03;;;20.05;94.50
10006;BME280;5042;42.626;23.382;2020-06-10T16:35:14;93790.78;;;19.99;95.44
10006;BME280;5042;42.626;23.382;2020-06-10T16:37:57;93789.72;;;20.05;96.79
10006;BME280;5042;42.626;23.382;2020-06-10T16:40:44;93799.56;;;20.04;98.84
10006;BME280;5042;42.626;23.382;2020-06-10T16:43:22;93791.81;;;19.87;98.45
10006;BME280;5042;42.626;23.382;2020-06-10T16:46:11;93787.28;;;19.83;99.43
10006;BME280;5042;42.626;23.382;2020-06-10T16:48:51;93784.53;;;19.67;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T16:51:51;93778.38;;;19.57;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T16:54:32;93773.78;;;19.42;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T16:57:16;93782.25;;;19.34;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:00:00;93774.81;;;19.36;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:02:41;93782.50;;;19.32;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:05:20;93783.84;;;19.35;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:08:05;93780.63;;;19.27;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:10:45;93792.50;;;19.15;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:13:24;93796.44;;;19.07;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:16:08;93798.81;;;19.03;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:19:00;93799.31;;;19.00;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:21:41;93797.16;;;18.92;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:24:22;93797.13;;;18.87;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:27:07;93790.66;;;18.78;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:29:48;93796.47;;;18.75;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:32:26;93798.06;;;18.76;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:35:11;93799.28;;;18.95;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:38:05;93800.94;;;19.01;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:40:50;93809.12;;;19.00;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:43:29;93809.53;;;19.19;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:46:13;93803.75;;;18.90;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:49:09;93810.22;;;18.99;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:52:09;93814.38;;;18.90;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:54:53;93801.03;;;18.52;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T17:57:44;93815.53;;;18.39;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:00:37;93821.13;;;18.43;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:03:18;93814.34;;;18.25;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:06:02;93817.75;;;18.20;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:08:46;93828.31;;;18.15;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:11:35;93829.34;;;18.14;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:14:20;93803.78;;;17.81;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:17:05;93835.44;;;18.15;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:19:45;93836.34;;;18.26;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:22:26;93841.87;;;18.46;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:25:22;93845.91;;;18.27;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:28:03;93850.97;;;18.01;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:30:53;93854.41;;;18.01;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:33:29;93851.94;;;17.95;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:36:18;93849.28;;;17.95;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:39:12;93847.16;;;17.75;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:41:57;93826.19;;;17.73;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:44:41;93843.37;;;17.88;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:47:25;93840.72;;;17.88;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:50:04;93842.91;;;17.96;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:52:40;93849.72;;;17.70;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:55:36;93848.69;;;17.49;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T18:58:12;93845.28;;;17.53;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:00:56;93847.91;;;17.31;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:03:41;93862.84;;;17.37;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:06:26;93868.28;;;17.48;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:09:12;93876.22;;;17.48;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:11:56;93873.06;;;17.51;99.55
10006;BME280;5042;42.626;23.382;2020-06-10T19:14:41;93878.31;;;17.46;99.65
10006;BME280;5042;42.626;23.382;2020-06-10T19:17:25;93875.00;;;17.55;94.43
10006;BME280;5042;42.626;23.382;2020-06-10T19:20:09;93880.91;;;17.63;91.68
10006;BME280;5042;42.626;23.382;2020-06-10T19:22:49;93880.69;;;17.64;90.72
10006;BME280;5042;42.626;23.382;2020-06-10T19:25:33;93881.06;;;17.73;90.85
10006;BME280;5042;42.626;23.382;2020-06-10T19:28:18;93877.69;;;17.77;89.84
10006;BME280;5042;42.626;23.382;2020-06-10T19:30:56;93872.37;;;17.77;89.39
10006;BME280;5042;42.626;23.382;2020-06-10T19:33:43;93866.63;;;17.80;90.03
10006;BME280;5042;42.626;23.382;2020-06-10T19:36:28;93870.84;;;17.82;90.44
10006;BME280;5042;42.626;23.382;2020-06-10T19:39:07;93869.56;;;17.84;90.16
10006;BME280;5042;42.626;23.382;2020-06-10T19:41:51;93871.47;;;17.89;89.99
10006;BME280;5042;42.626;23.382;2020-06-10T19:44:31;93872.31;;;17.33;92.23
10006;BME280;5042;42.626;23.382;2020-06-10T19:47:15;93873.22;;;17.05;96.03
10006;BME280;5042;42.626;23.382;2020-06-10T19:49:51;93870.66;;;16.93;96.35
10006;BME280;5042;42.626;23.382;2020-06-10T19:52:27;93870.97;;;16.80;97.00
10006;BME280;5042;42.626;23.382;2020-06-10T19:55:11;93880.97;;;16.78;95.04
10006;BME280;5042;42.626;23.382;2020-06-10T19:57:52;93885.38;;;16.72;91.02
10006;BME280;5042;42.626;23.382;2020-06-10T20:00:41;93885.25;;;16.79;93.12
10006;BME280;5042;42.626;23.382;2020-06-10T20:03:25;93889.75;;;16.95;93.53
10006;BME280;5042;42.626;23.382;2020-06-10T20:06:05;93889.44;;;17.09;92.99
10006;BME280;5042;42.626;23.382;2020-06-10T20:09:00;93894.09;;;17.02;92.77
10006;BME280;5042;42.626;23.382;2020-06-10T20:11:36;93896.16;;;17.16;92.09
10006;BME280;5042;42.626;23.382;2020-06-10T20:14:32;93905.56;;;17.24;91.31
10006;BME280;5042;42.626;23.382;2020-06-10T20:17:28;93916.00;;;17.31;90.86
10006;BME280;5042;42.626;23.382;2020-06-10T20:20:09;93908.34;;;17.34;90.26
10006;BME280;5042;42.626;23.382;2020-06-10T20:23:04;93916.41;;;17.40;91.35
10006;BME280;5042;42.626;23.382;2020-06-10T20:25:56;93921.84;;;17.50;91.06
10006;BME280;5042;42.626;23.382;2020-06-10T20:28:33;93928.31;;;17.59;90.99
10006;BME280;5042;42.626;23.382;2020-06-10T20:31:13;93922.31;;;17.64;91.47
10006;BME280;5042;42.626;23.382;2020-06-10T20:33:58;93921.56;;;17.68;93.48
10006;BME280;5042;42.626;23.382;2020-06-10T20:36:42;93917.63;;;17.71;93.46
10006;BME280;5042;42.626;23.382;2020-06-10T20:39:29;93921.69;;;17.78;93.63
10006;BME280;5042;42.626;23.382;2020-06-10T20:42:10;93937.69;;;17.84;93.97
10006;BME280;5042;42.626;23.382;2020-06-10T20:44:46;93941.47;;;17.88;94.84
10006;BME280;5042;42.626;23.382;2020-06-10T20:47:27;93932.41;;;17.84;96.90
10006;BME280;5042;42.626;23.382;2020-06-10T20:50:08;93929.25;;;17.70;98.95
10006;BME280;5042;42.626;23.382;2020-06-10T20:52:52;93927.00;;;17.78;99.79
10006;BME280;5042;42.626;23.382;2020-06-10T20:55:36;93926.94;;;17.73;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T20:58:15;93922.66;;;17.72;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:01:21;93931.84;;;17.82;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:04:11;93929.81;;;17.89;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:06:53;93927.47;;;17.92;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:09:35;93923.41;;;17.85;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:12:14;93918.16;;;17.90;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:14:53;93914.97;;;17.88;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:17:34;93908.88;;;17.53;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:20:27;93902.59;;;16.75;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:23:09;93899.78;;;16.65;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:25:37;93899.72;;;16.60;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:28:06;93895.41;;;16.13;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:30:34;93893.28;;;15.98;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:33:14;93899.06;;;16.24;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:35:55;93888.66;;;16.05;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:38:47;93888.84;;;16.73;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:41:26;93888.84;;;16.73;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:44:06;93895.09;;;16.38;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:46:37;93883.19;;;16.52;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:49:13;93886.72;;;16.58;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:51:46;93879.41;;;16.48;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:54:24;93889.56;;;16.40;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:56:51;93897.66;;;16.33;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T21:59:18;93900.75;;;16.30;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:02:12;93907.06;;;16.00;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:05:07;93916.41;;;15.79;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:07:53;93921.81;;;15.49;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:10:31;93934.69;;;15.34;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:13:15;93937.22;;;15.29;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:15:54;93938.81;;;15.30;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:18:38;93938.69;;;15.48;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:21:22;93938.34;;;15.56;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:24:06;93934.91;;;15.56;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:26:54;93940.28;;;15.61;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:29:30;93931.56;;;15.60;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:32:17;93931.78;;;15.59;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:35:07;93925.72;;;15.58;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:37:39;93915.62;;;15.55;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:40:11;93908.03;;;15.47;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:42:56;93909.41;;;15.61;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:45:27;93911.59;;;15.64;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:47:54;93919.97;;;15.61;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:50:20;93925.97;;;15.57;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:52:47;93936.53;;;15.80;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:55:26;93939.25;;;15.97;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T22:58:09;93945.81;;;16.06;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:01:00;93942.41;;;16.23;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:03:50;93946.16;;;16.39;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:06:36;93948.87;;;16.44;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:09:26;93949.13;;;16.71;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:12:16;93943.84;;;16.71;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:15:01;93952.06;;;16.58;99.70
10006;BME280;5042;42.626;23.382;2020-06-10T23:17:29;93941.00;;;16.61;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:19:55;93929.56;;;16.72;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:22:21;93924.00;;;16.85;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:24:52;93925.31;;;17.00;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:27:34;93920.16;;;17.10;99.21
10006;BME280;5042;42.626;23.382;2020-06-10T23:30:11;93916.78;;;17.14;93.98
10006;BME280;5042;42.626;23.382;2020-06-10T23:32:55;93917.19;;;17.23;91.86
10006;BME280;5042;42.626;23.382;2020-06-10T23:35:41;93912.47;;;17.25;92.88
10006;BME280;5042;42.626;23.382;2020-06-10T23:38:21;93926.19;;;17.22;92.75
10006;BME280;5042;42.626;23.382;2020-06-10T23:40:58;93922.00;;;17.26;93.63
10006;BME280;5042;42.626;23.382;2020-06-10T23:43:37;93927.09;;;17.11;96.06
10006;BME280;5042;42.626;23.382;2020-06-10T23:46:20;93931.88;;;17.14;94.51
10006;BME280;5042;42.626;23.382;2020-06-10T23:49:11;93944.16;;;16.74;96.44
10006;BME280;5042;42.626;23.382;2020-06-10T23:51:55;93939.69;;;16.46;100.00
10006;BME280;5042;42.626;23.382;2020-06-10T23:54:44;93943.66;;;16.20;99.44
10006;BME280;5042;42.626;23.382;2020-06-10T23:57:16;93955.91;;;16.09;99.65
